uuid;ts;iso_code;country;city;download_raster;download_vector
309b1ae7-77b6-41f1-8232-34625fa71793;2025-03-19 11:01:02.000;DE;Germany;Ulm;2025-03-19 11:03:12.000;2025-03-19 11:01:35.000
a65792a3-89cc-49ae-adcb-13eaac460556;2025-03-19 13:31:00.000;DE;Germany;Ulm;;
37355eed-e7f7-4079-885e-1095f48de0eb;2025-03-20 03:05:22.000;CO;Colombia;Arauca;;2025-03-20 03:05:46.000
9a509a47-5564-414d-a730-ccdd767a16af;2025-03-20 08:44:00.000;DE;Germany;Bensheim;2025-03-20 08:44:43.000;2025-03-20 08:44:46.000
e876123b-463c-4980-86d3-a561c17d253f;2025-03-20 09:29:49.000;CZ;Czechia;Olomouc;2025-03-20 09:32:34.000;2025-03-20 09:32:36.000
1407cc1f-e847-48a8-9843-37abde1d64ef;2025-03-20 14:28:53.000;DE;Germany;Bensheim;;
e643c9dc-7061-413d-b6ed-16c37cbc9120;2025-03-20 15:45:53.000;IS;Iceland;Reykjavik;;
b3ad6e96-8d59-4c81-b6e1-1d821ae83732;2025-03-20 15:56:57.000;IS;Iceland;Reykjavik;2025-03-20 16:13:15.000;2025-03-20 17:19:47.000
f138b115-d416-43fc-a919-82d364d73a47;2025-03-20 17:21:19.000;IS;Iceland;Reykjavik;;2025-03-20 17:21:59.000
fb2da237-8fb1-4772-8587-e40694253475;2025-03-20 17:34:14.000;IS;Iceland;Reykjavik;2025-03-20 17:35:10.000;2025-03-20 17:34:38.000
450f1896-63ba-4b6e-abf6-26c160993469;2025-03-20 19:22:42.000;IS;Iceland;Reykjavik;2025-03-20 19:33:09.000;2025-03-20 19:33:12.000
e0b07434-03ef-4ed1-92f5-f185fd692149;2025-03-21 10:05:27.000;MA;Morocco;Marrakesh;2025-03-21 10:06:30.000;2025-03-21 10:05:52.000
e0b07434-03ef-4ed1-92f5-f185fd692149;2025-03-21 10:05:27.000;MA;Morocco;Marrakesh;2025-03-21 10:07:18.000;2025-03-21 10:05:52.000
e0b07434-03ef-4ed1-92f5-f185fd692149;2025-03-21 10:05:27.000;MA;Morocco;Marrakesh;2025-03-21 10:05:48.000;2025-03-21 10:05:52.000
af4ec268-98cc-40c3-8385-040fdedb6075;2025-03-21 10:08:06.000;MA;Morocco;Marrakesh;2025-03-21 10:08:27.000;2025-03-21 10:08:30.000
dc75cbdf-8fa1-48c0-bb83-bcab815195f1;2025-03-21 10:51:07.000;IS;Iceland;Reykjavik;2025-03-21 11:08:48.000;2025-03-21 11:08:50.000
e464a734-0d03-4eb5-bbeb-9f7b17b566b2;2025-03-21 11:09:29.000;IS;Iceland;Reykjavik;;2025-03-21 11:11:22.000
124a9b84-b5cc-4737-b2c5-0394a6cbf538;2025-03-21 11:25:38.000;IS;Iceland;Reykjavik;;2025-03-21 11:27:54.000
ff227898-bba6-4000-bb2f-8f4ea50c37de;2025-03-21 11:46:34.000;IS;Iceland;Reykjavik;;2025-03-21 11:47:36.000
c7cac3da-fa31-4582-8ff0-7dfd293a6ba5;2025-03-21 11:50:08.000;IS;Iceland;Reykjavik;;
bc6e6aa5-b190-48c4-bacc-76c5340c46e3;2025-03-21 11:57:58.000;IS;Iceland;Reykjavik;;2025-03-21 11:58:17.000
6cbc8bf4-8ea6-4b2e-a6ae-4aa82be2de70;2025-03-21 12:02:48.000;IS;Iceland;Reykjavik;;2025-03-21 12:03:03.000
93ee5b89-b253-4d95-8800-49c434007065;2025-03-21 12:09:45.000;IS;Iceland;Reykjavik;;2025-03-21 12:10:07.000
e7aac97e-3c0d-4c02-b479-266839bbcf0b;2025-03-21 12:20:27.000;IS;Iceland;Reykjavik;;2025-03-21 12:20:48.000
7c3fcb90-dc96-489a-907c-647444031fdf;2025-03-21 12:28:46.000;IS;Iceland;Reykjavik;;2025-03-21 12:29:05.000
b6fbe60d-d5e7-4496-bf9b-4b57f6a70434;2025-03-21 12:34:43.000;IS;Iceland;Reykjavik;;2025-03-21 12:35:15.000
3f40c1f3-22cf-4371-98c5-708a4ea6363c;2025-03-21 20:47:58.000;CA;Canada;Calgary;;
fa3c8974-f674-45f5-bcc4-72834c4917ba;2025-03-21 20:49:29.000;CA;Canada;Calgary;;
ed6ad034-da13-4d1f-99f4-77b88cc7b9ec;2025-03-22 05:07:43.000;NG;Nigeria;None;;
ed6ad034-da13-4d1f-99f4-77b88cc7b9ec;2025-03-22 05:08:08.000;NG;Nigeria;None;;
06f9077a-2f2a-43cd-9311-379591eed22a;2025-03-22 05:09:06.000;NG;Nigeria;None;;
06f9077a-2f2a-43cd-9311-379591eed22a;2025-03-22 05:09:11.000;US;United States;None;;
c0c64898-18ae-444d-9159-56e37b34649e;2025-03-22 05:33:08.000;NG;Nigeria;Abuja;2025-03-22 05:33:28.000;2025-03-22 05:34:48.000
c0c64898-18ae-444d-9159-56e37b34649e;2025-03-22 05:33:08.000;NG;Nigeria;Abuja;2025-03-22 05:35:11.000;2025-03-22 05:34:48.000
3cc12538-2bd3-4083-a632-beb0304efa97;2025-03-23 01:59:19.000;JP;Japan;Noji;2025-03-23 02:01:07.000;2025-03-23 02:01:19.000
72581e61-0912-45d4-a0bd-6e5e62e9cc4a;2025-03-23 02:15:17.000;JP;Japan;Noji;;2025-03-23 02:16:30.000
6c786811-6e50-4189-bd85-353c502f378a;2025-03-23 02:24:30.000;JP;Japan;Noji;2025-03-23 02:25:47.000;2025-03-23 02:25:23.000
ef1f4682-3033-4ae2-bec1-426ffee455c9;2025-03-23 02:28:47.000;JP;Japan;Noji;;2025-03-23 02:29:57.000
ffe2f44b-70dd-4c98-b75c-6d53cf42726d;2025-03-24 06:29:53.000;MY;Malaysia;Cyberjaya;;
ffe2f44b-70dd-4c98-b75c-6d53cf42726d;2025-03-24 06:30:07.000;MY;Malaysia;Cyberjaya;;
642dd180-d07e-4d94-8d91-74a80171cb95;2025-03-24 06:32:34.000;MY;Malaysia;Cyberjaya;;
e2a13df1-1da6-4e48-8cd5-4d09981cde9d;2025-03-24 06:32:55.000;MY;Malaysia;Cyberjaya;;
bfecbbf1-7cdf-44fd-9fa7-7173676b3f64;2025-03-24 08:22:15.000;DE;Germany;Münster;;2025-03-24 08:23:13.000
636b1f38-4d06-40ae-92ae-f67e71aabffc;2025-03-24 10:59:21.000;CH;Switzerland;Hünenberg;2025-03-24 11:00:57.000;2025-03-24 11:02:11.000
636b1f38-4d06-40ae-92ae-f67e71aabffc;2025-03-24 10:59:21.000;CH;Switzerland;Hünenberg;2025-03-24 11:00:56.000;2025-03-24 11:02:12.000
636b1f38-4d06-40ae-92ae-f67e71aabffc;2025-03-24 10:59:21.000;CH;Switzerland;Hünenberg;2025-03-24 11:00:57.000;2025-03-24 11:02:12.000
636b1f38-4d06-40ae-92ae-f67e71aabffc;2025-03-24 10:59:21.000;CH;Switzerland;Hünenberg;2025-03-24 11:00:56.000;2025-03-24 11:02:11.000
60a27b5f-435f-4870-a828-f98067e29f2b;2025-03-24 10:59:32.000;CH;Switzerland;Hünenberg;2025-03-24 11:01:00.000;2025-03-24 11:00:57.000
e92660bf-ba1b-4c85-9834-54613e15eafc;2025-03-24 11:01:16.000;CH;Switzerland;Hünenberg;2025-03-24 11:02:13.000;2025-03-24 11:13:03.000
e92660bf-ba1b-4c85-9834-54613e15eafc;2025-03-24 11:01:16.000;CH;Switzerland;Hünenberg;2025-03-24 11:02:13.000;2025-03-24 11:02:49.000
e92660bf-ba1b-4c85-9834-54613e15eafc;2025-03-24 11:01:16.000;CH;Switzerland;Hünenberg;2025-03-24 11:02:13.000;2025-03-24 11:06:52.000
9345a0b0-9642-400b-b718-9d8226d9d96b;2025-03-24 11:02:00.000;CH;Switzerland;Hünenberg;2025-03-24 11:03:34.000;
bb9407eb-9190-4632-937d-8c4a307b4b22;2025-03-24 11:02:00.000;CH;Switzerland;Hünenberg;2025-03-24 11:06:06.000;2025-03-24 11:05:57.000
01baa20e-3ad7-4c0e-9526-6fc31c352964;2025-03-24 11:02:38.000;CH;Switzerland;Hünenberg;2025-03-24 11:11:03.000;2025-03-24 11:05:07.000
c34b2047-ea87-4991-9c5f-1bc1ed2add03;2025-03-24 11:03:25.000;CH;Switzerland;Lausanne;2025-03-24 11:14:30.000;2025-03-24 11:14:27.000
d32c5a5e-08dd-4079-a747-9139471031a2;2025-03-24 11:03:45.000;CH;Switzerland;Hünenberg;;2025-03-24 11:06:28.000
dc6b959a-ae19-489b-995e-b08f68ea689a;2025-03-24 11:05:00.000;GB;United Kingdom;None;2025-03-24 11:06:47.000;2025-03-24 11:07:19.000
bb9407eb-9190-4632-937d-8c4a307b4b22;2025-03-24 11:05:26.000;CH;Switzerland;Hünenberg;2025-03-24 11:06:06.000;2025-03-24 11:05:57.000
224e6454-7b0e-40d0-b24f-a4d8c77d9fb5;2025-03-24 11:08:57.000;IT;Italy;Brebbia;2025-03-24 11:09:26.000;2025-03-24 11:09:31.000
faca18ba-3e39-4cf5-9199-9281124f721d;2025-03-24 11:10:06.000;DE;Germany;Münster;2025-03-24 11:11:19.000;2025-03-24 11:11:20.000
19beee00-a3b1-4bc2-86e5-69b70b1a462b;2025-03-24 11:19:11.000;CH;Switzerland;Hünenberg;;
d4e6aa65-32a1-4395-9fed-6f3ff6d8f041;2025-03-24 12:13:55.000;PH;Philippines;Davao City;;
d4e6aa65-32a1-4395-9fed-6f3ff6d8f041;2025-03-24 12:14:17.000;PH;Philippines;Davao City;;
fd6ac22f-f5ea-4d38-a257-422c7b18eef3;2025-04-01 08:25:15.000;RO;Romania;Sector 3;;
b00aaa39-688a-4ea2-afdd-749bad979c11;2025-04-01 09:58:11.000;DE;Germany;Mannheim;;2025-04-01 09:58:45.000
c0ca93fb-4be2-41a6-a243-5b010728882b;2025-04-01 10:50:15.000;IS;Iceland;Reykjavik;;2025-04-01 10:50:40.000
5e231f90-33ee-4c29-9561-0a6f17dce5c6;2025-04-01 10:56:17.000;IS;Iceland;Reykjavik;;2025-04-01 10:56:45.000
2ab10988-2a06-4fb9-8b7d-6df3f846bcc1;2025-04-01 11:09:50.000;IS;Iceland;Reykjavik;;2025-04-01 11:10:28.000
815200c4-a9c1-4164-a604-62a336d4842f;2025-04-01 11:21:15.000;IS;Iceland;Reykjavik;;2025-04-01 11:23:30.000
1a703b89-9e2c-45fe-a5d4-64c05198a505;2025-04-01 11:31:38.000;IS;Iceland;Reykjavik;;2025-04-01 11:31:53.000
60be39db-f4a3-419f-877c-b1ec663bc08c;2025-04-01 11:39:45.000;IS;Iceland;Reykjavik;;2025-04-01 11:42:01.000
48c1286b-dd35-4ce4-be46-7f62b17ed0c8;2025-04-01 11:47:02.000;IS;Iceland;Reykjavik;;2025-04-01 11:47:34.000
be1a6fc0-d1eb-49b4-8415-cf28f9add109;2025-04-01 11:58:42.000;IS;Iceland;Reykjavik;;2025-04-01 11:59:05.000
33b7aa8c-1481-482b-ab7e-45f95ec26e67;2025-04-01 12:07:49.000;IS;Iceland;Reykjavik;;2025-04-01 12:09:32.000
49dbb622-d482-4ce4-abcc-aeb59e5dde04;2025-04-01 12:17:50.000;IS;Iceland;Reykjavik;;2025-04-01 12:18:17.000
e18cf8b7-b844-485f-8494-a3c4b22dc338;2025-04-01 12:27:09.000;IS;Iceland;Reykjavik;;2025-04-01 12:27:34.000
1c563e6d-dbb9-41c7-a487-34f9c7c91344;2025-04-01 12:41:31.000;IS;Iceland;Reykjavik;;2025-04-01 12:42:09.000
8ee2947e-e557-4d7b-84c3-6423c0d9f1bf;2025-04-01 15:21:28.000;GB;United Kingdom;None;2025-04-01 15:22:00.000;2025-04-01 15:22:03.000
b82d6986-2c25-454a-be74-edc305200615;2025-04-01 22:12:56.000;CA;Canada;Surrey;;
ce34133e-6be0-4337-90a3-ac9378f6459d;2025-04-01 22:17:51.000;CA;Canada;Surrey;;
664176fb-d3cc-43ab-8eec-685d78cdd276;2025-04-01 22:19:00.000;CA;Canada;Surrey;;2025-04-01 22:20:23.000
664176fb-d3cc-43ab-8eec-685d78cdd276;2025-04-01 22:19:00.000;CA;Canada;Surrey;;2025-04-01 22:19:45.000
faf7ddc9-d513-48e1-bd24-9c1120cc8295;2025-04-02 12:28:39.000;DE;Germany;Osnabrück;2025-04-02 12:29:17.000;2025-04-02 12:29:04.000
0f0e8315-39f3-4042-b3f3-df0546e81fb7;2025-04-02 14:30:25.000;DE;Germany;Ansbach;;
098acbd2-d9b4-4b20-8ab0-0ac460db8ab9;2025-04-02 16:06:24.000;IS;Iceland;Reykjavik;2025-04-02 16:27:47.000;2025-04-02 16:27:55.000
7ae1d308-ff40-4c79-92ce-aa3b5bb45a43;2025-04-02 18:08:26.000;ES;Spain;Málaga;;
18549562-0f4b-4a0d-b7f8-68d1bf1290e4;2025-04-02 20:18:58.000;CL;Chile;Santiago;2025-04-02 22:20:05.000;2025-04-02 22:19:53.000
18549562-0f4b-4a0d-b7f8-68d1bf1290e4;2025-04-02 20:18:58.000;CL;Chile;Santiago;2025-04-02 22:19:53.000;2025-04-02 22:19:53.000
a0825c05-e2f1-4aa7-9747-d9d6e102853a;2025-04-03 09:53:56.000;DE;Germany;Berlin;2025-04-03 09:55:11.000;2025-04-03 09:55:17.000
a0825c05-e2f1-4aa7-9747-d9d6e102853a;2025-04-03 09:53:56.000;DE;Germany;Berlin;2025-04-03 09:55:48.000;2025-04-03 09:55:17.000
a0825c05-e2f1-4aa7-9747-d9d6e102853a;2025-04-03 09:53:56.000;DE;Germany;Berlin;2025-04-03 09:56:47.000;2025-04-03 09:55:17.000
92cf1842-6038-42a6-b8ac-87d5a81766ee;2025-04-03 22:24:32.000;US;United States;Montclair;;
1bac4e03-3911-4ae6-8311-3ec673703324;2025-04-04 12:12:29.000;FI;Finland;Helsinki;;
bb5c565e-f0d6-4cea-a0c6-fc9178167c2a;2025-04-05 13:56:48.000;IE;Ireland;Dublin;2025-04-05 13:57:51.000;2025-04-05 13:59:27.000
269adf6f-f5e0-45cf-81cb-984091f6f1b6;2025-04-05 14:05:58.000;IE;Ireland;Dublin;2025-04-05 14:06:35.000;
1624179e-11fb-4774-9a00-7153a757a2c9;2025-04-06 02:34:10.000;CO;Colombia;Ibagué;2025-04-06 02:35:02.000;2025-04-06 02:35:21.000
b78ffb95-13b0-4d16-a17d-55fe272432ec;2025-04-06 18:58:37.000;CO;Colombia;Ibagué;;2025-04-06 18:59:25.000
1e5de691-d603-4329-8f73-dee42e1ed275;2025-04-06 19:02:05.000;CO;Colombia;Ibagué;;2025-04-06 19:02:28.000
b9b6a1ce-9004-4296-992d-597604f45c5e;2025-04-06 19:21:59.000;CO;Colombia;Ibagué;;2025-04-06 19:22:47.000
b9b6a1ce-9004-4296-992d-597604f45c5e;2025-04-06 19:21:59.000;CO;Colombia;Ibagué;;2025-04-07 00:27:00.000
b9b6a1ce-9004-4296-992d-597604f45c5e;2025-04-06 19:21:59.000;CO;Colombia;Ibagué;;2025-04-06 19:22:56.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 20:06:40.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 20:06:40.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 19:57:22.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 20:02:02.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 20:02:02.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 19:58:33.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 19:58:33.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-06 19:56:58.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 19:57:22.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 20:19:16.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 20:25:07.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 20:18:45.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 22:28:25.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 20:20:28.000
ce3e070b-fbf9-42e3-b22b-5148c61fe3c4;2025-04-06 20:18:27.000;CO;Colombia;Ibagué;2025-04-06 20:28:22.000;2025-04-06 20:22:22.000
01e1667b-08cd-4e5f-90b6-b38b6b1af398;2025-04-06 22:29:46.000;CO;Colombia;Ibagué;;2025-04-06 22:30:23.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 19:58:33.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 20:06:40.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 20:06:40.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 20:02:02.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 20:02:02.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 19:57:22.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 19:58:24.000;2025-04-06 19:57:22.000
74419852-d3fa-4a78-af2f-a21ffecf2833;2025-04-07 04:41:46.000;CO;Colombia;Ibagué;2025-04-06 20:10:01.000;2025-04-06 19:58:33.000
e8a13908-bca1-45b7-ab4b-4d637490c00e;2025-04-07 17:08:56.000;BR;Brazil;Curitiba;2025-04-07 17:14:50.000;2025-04-07 17:19:27.000
364a976c-c6c1-4876-8ff0-bcbf4b4d42bb;2025-04-08 00:25:06.000;PH;Philippines;Lucena City;;
9164102a-b9de-4c5b-ae07-4fed01266648;2025-04-08 01:52:37.000;PH;Philippines;Lucena City;;
589face4-db08-4e5e-ac2f-caa67341e36b;2025-04-08 03:34:44.000;PH;Philippines;Lucena City;;
b78ffb95-13b0-4d16-a17d-55fe272432ec;2025-04-08 11:35:28.000;CO;Colombia;Ibagué;;2025-04-06 18:59:25.000
f5bf3602-cb01-4622-8ef4-334a29dc66e4;2025-04-09 08:15:01.000;SO;Somalia;Hargeisa;;2025-04-09 08:15:39.000
f309c2de-a1ae-402e-a97d-fc8085fa4694;2025-04-09 08:23:06.000;SO;Somalia;Hargeisa;2025-04-09 08:24:07.000;2025-04-09 08:23:36.000
8d6781ef-595d-445c-bc5a-0400af7f8b6e;2025-04-09 08:29:16.000;SO;Somalia;Hargeisa;;
96577922-8628-482d-b059-c932e28f53b3;2025-04-09 08:29:16.000;SO;Somalia;Hargeisa;;2025-04-09 08:31:20.000
96577922-8628-482d-b059-c932e28f53b3;2025-04-09 08:29:16.000;SO;Somalia;Hargeisa;;2025-04-09 08:30:27.000
7ffa604a-c2b1-44cd-a35c-67f41414cb93;2025-04-09 08:29:19.000;SO;Somalia;Hargeisa;;
c77ef47c-b89c-4f65-83f6-2afa4268b34c;2025-04-09 08:29:52.000;SO;Somalia;Hargeisa;;2025-04-09 08:32:29.000
2f9deea0-96c0-4c19-8a08-8335c421c990;2025-04-09 08:29:53.000;SO;Somalia;Hargeisa;;2025-04-09 08:32:03.000
9842a8cd-f751-471e-a568-dfd7160c6669;2025-04-09 08:31:58.000;SO;Somalia;Hargeisa;;2025-04-09 08:32:39.000
9842a8cd-f751-471e-a568-dfd7160c6669;2025-04-09 08:31:58.000;SO;Somalia;Hargeisa;;2025-04-09 08:33:24.000
315e2d9b-2f9c-416b-b4ba-f4ac34eda1ae;2025-04-09 08:32:16.000;SO;Somalia;Hargeisa;2025-04-09 08:48:29.000;2025-04-09 08:33:45.000
315e2d9b-2f9c-416b-b4ba-f4ac34eda1ae;2025-04-09 08:32:16.000;SO;Somalia;Hargeisa;2025-04-09 08:48:29.000;2025-04-09 08:34:00.000
315e2d9b-2f9c-416b-b4ba-f4ac34eda1ae;2025-04-09 08:32:16.000;SO;Somalia;Hargeisa;2025-04-09 08:48:29.000;2025-04-09 08:35:56.000
e54dabf9-82e1-4eb3-9ecb-72dbd18c7661;2025-04-09 08:32:28.000;SO;Somalia;Hargeisa;;2025-04-09 08:33:35.000
be0bdefd-cec5-4f15-ad2f-a5952cb8bc7a;2025-04-09 08:40:38.000;SO;Somalia;Hargeisa;;
5909cd1b-8ffe-4910-9f9d-5c0f684c38ec;2025-04-09 08:46:50.000;SO;Somalia;Hargeisa;;
7373b506-f61e-474a-ac3d-16cab3625b50;2025-04-09 10:18:20.000;IN;India;Gurugram;;
5c00accc-27bf-47ec-a9e4-24e03c2779ed;2025-04-09 10:32:01.000;IN;India;Shillong;2025-04-09 10:33:52.000;2025-04-09 10:33:49.000
6d7a8c6c-c767-4172-b90f-08c22ac102bd;2025-04-09 14:30:39.000;SO;Somalia;Hargeisa;;2025-04-09 14:34:44.000
97783f80-b3a9-43de-85b1-95132c3669e0;2025-04-09 15:28:52.000;SO;Somalia;Hargeisa;2025-04-09 15:30:28.000;2025-04-09 15:29:31.000
97783f80-b3a9-43de-85b1-95132c3669e0;2025-04-09 15:28:52.000;SO;Somalia;Hargeisa;2025-04-09 15:29:58.000;2025-04-09 15:29:31.000
01e1667b-08cd-4e5f-90b6-b38b6b1af398;2025-04-09 22:34:33.000;CO;Colombia;Bogotá;;2025-04-06 22:30:23.000
0046b8ac-178d-480b-b7bc-541e7d40760d;2025-04-09 22:34:59.000;CO;Colombia;Bogotá;;2025-04-09 22:36:30.000
b00e6336-073d-4864-83c9-9fe8436cedf2;2025-04-09 23:03:43.000;CO;Colombia;Bogotá;;2025-04-09 23:04:19.000
b00e6336-073d-4864-83c9-9fe8436cedf2;2025-04-09 23:03:43.000;CO;Colombia;Bogotá;;2025-04-09 23:04:13.000
b00e6336-073d-4864-83c9-9fe8436cedf2;2025-04-09 23:03:43.000;CO;Colombia;Bogotá;;2025-04-09 23:04:03.000
535efa82-d10a-48d9-8c2a-61bac7eec087;2025-04-10 05:28:46.000;US;United States;Ellensburg;2025-04-10 05:30:38.000;2025-04-10 05:29:13.000
535efa82-d10a-48d9-8c2a-61bac7eec087;2025-04-10 05:28:46.000;US;United States;Ellensburg;2025-04-10 05:29:24.000;2025-04-10 05:29:13.000
4117eb1f-8b7d-4bd6-85ec-dede2d47bd6c;2025-04-10 14:32:45.000;DE;Germany;Bramsche;;2025-04-10 14:33:32.000
213aab26-3a9f-4ded-96d8-f242a5746ef4;2025-04-10 18:14:36.000;CO;Colombia;Bogotá;;2025-04-10 18:15:07.000
007a4c90-ef26-4f1f-a377-5a813019fcb8;2025-04-10 19:12:31.000;CO;Colombia;Bogotá;;2025-04-10 19:13:16.000
007a4c90-ef26-4f1f-a377-5a813019fcb8;2025-04-10 19:12:31.000;CO;Colombia;Bogotá;;2025-04-10 19:16:05.000
bc47f1b9-ecf3-4115-b5b8-1053b325e8f4;2025-04-10 19:18:30.000;CO;Colombia;Bogotá;;2025-04-10 19:31:34.000
bc47f1b9-ecf3-4115-b5b8-1053b325e8f4;2025-04-10 19:18:30.000;CO;Colombia;Bogotá;;2025-04-10 19:23:55.000
bc47f1b9-ecf3-4115-b5b8-1053b325e8f4;2025-04-10 19:18:30.000;CO;Colombia;Bogotá;;2025-04-10 19:18:46.000
9f1b328e-3880-4764-b2af-90d08c8eb299;2025-04-10 19:19:52.000;CO;Colombia;Bogotá;2025-04-10 19:20:35.000;2025-04-10 19:22:23.000
9f1b328e-3880-4764-b2af-90d08c8eb299;2025-04-10 19:19:52.000;CO;Colombia;Bogotá;2025-04-10 19:20:37.000;2025-04-10 19:22:23.000
42da0e83-aece-400b-b831-697144f9be83;2025-04-10 19:39:33.000;CO;Colombia;Bogotá;;2025-04-10 19:40:42.000
5418f6b7-5f5a-48d9-a9f5-8bf6a2fe5fa5;2025-04-10 19:55:59.000;CO;Colombia;Bogotá;2025-04-10 19:57:31.000;2025-04-10 19:56:39.000
778aee20-fa44-425b-b27e-79a721d139fc;2025-04-10 20:07:30.000;CO;Colombia;Bogotá;;2025-04-10 20:08:05.000
b6eeae03-d3a1-4d79-bc6a-d70d909962c0;2025-04-10 20:07:33.000;CO;Colombia;Bogotá;;2025-04-10 20:08:25.000
6975ba21-f222-4888-878e-055133825195;2025-04-10 20:11:33.000;CO;Colombia;Bogotá;;2025-04-10 20:22:16.000
6975ba21-f222-4888-878e-055133825195;2025-04-10 20:11:33.000;CO;Colombia;Bogotá;;2025-04-10 20:12:45.000
6975ba21-f222-4888-878e-055133825195;2025-04-10 20:11:33.000;CO;Colombia;Bogotá;;2025-04-10 20:22:18.000
6975ba21-f222-4888-878e-055133825195;2025-04-10 20:11:33.000;CO;Colombia;Bogotá;;2025-04-10 20:22:17.000
6425add6-718d-4d75-b38e-328dd95f29d9;2025-04-10 20:13:35.000;CO;Colombia;Bogotá;;2025-04-10 20:14:28.000
6425add6-718d-4d75-b38e-328dd95f29d9;2025-04-10 20:13:35.000;CO;Colombia;Bogotá;;2025-04-10 20:23:00.000
efaf98c2-3920-4975-a048-16941baaaa06;2025-04-10 20:13:51.000;CO;Colombia;Bogotá;2025-04-10 20:15:22.000;2025-04-10 20:16:36.000
efaf98c2-3920-4975-a048-16941baaaa06;2025-04-10 20:13:51.000;CO;Colombia;Bogotá;2025-04-10 20:15:22.000;2025-04-10 20:14:37.000
24fe67de-7294-40df-aada-a31184ed9cdf;2025-04-10 20:14:34.000;CO;Colombia;Bogotá;;2025-04-10 20:15:12.000
e9f1125f-5c93-4e5b-9c0f-ecd2c6b4c190;2025-04-10 20:20:11.000;CO;Colombia;Bogotá;2025-04-10 20:20:47.000;2025-04-10 20:20:42.000
e9f1125f-5c93-4e5b-9c0f-ecd2c6b4c190;2025-04-10 20:21:01.000;CO;Colombia;Bogotá;2025-04-10 20:20:47.000;2025-04-10 20:20:42.000
6c3ff1ce-1098-4295-8143-508fea598075;2025-04-10 20:24:03.000;CO;Colombia;Bogotá;;2025-04-10 20:24:23.000
88ad6c91-3d8a-4d79-8bea-33beac73c76b;2025-04-10 20:24:48.000;CO;Colombia;Bogotá;;
efaf98c2-3920-4975-a048-16941baaaa06;2025-04-10 20:39:50.000;CO;Colombia;Bogotá;2025-04-10 20:15:22.000;2025-04-10 20:16:36.000
efaf98c2-3920-4975-a048-16941baaaa06;2025-04-10 20:39:50.000;CO;Colombia;Bogotá;2025-04-10 20:15:22.000;2025-04-10 20:14:37.000
