sketch_uploaded;consent;map_frame_created;map_frame_uuid;bbox;centroid;format;orientation;orientation_det
2024-08-21 14:52:31.861 +0200;true;2024-08-21 14:29:52.018;07316a08-a444-4e2d-812e-385e005f58b6;POLYGON((27.988292542714305 7.689297825945232,28.013445570032346 7.689297825945232,28.013445570032346 7.710160648649037,27.988292542714305 7.710160648649037,27.988292542714305 7.689297825945232));POINT(28.00086905637333 7.6997293656814065);a4;landscape;landscape
2024-08-21 14:54:34.455 +0200;true;2024-08-21 14:29:52.018;07316a08-a444-4e2d-812e-385e005f58b6;POLYGON((27.988292542714305 7.689297825945232,28.013445570032346 7.689297825945232,28.013445570032346 7.710160648649037,27.988292542714305 7.710160648649037,27.988292542714305 7.689297825945232));POINT(28.00086905637333 7.6997293656814065);a4;landscape;landscape
2024-08-21 19:59:48.104 +0200;false;2024-08-21 19:56:25.833;dbef06e9-3432-4e23-ab52-ecc2851b6210;POLYGON((87.26239521847089 26.476709803788694,87.28548452685193 26.476709803788694,87.28548452685193 26.4940052659056,87.26239521847089 26.4940052659056,87.26239521847089 26.476709803788694));POINT(87.27393987266142 26.48535786001679);a4;landscape;landscape
2024-08-22 08:56:46.720 +0200;true;2024-08-21 14:48:35.168;fa9837c6-1ed4-4cea-b027-923326cde5e4;POLYGON((27.989294841228364 7.688845699595888,28.014255484431416 7.688845699595888,28.014255484431416 7.709549235258194,27.989294841228364 7.709549235258194,27.989294841228364 7.688845699595888));POINT(28.001775162829887 7.699197593849533);a4;landscape;landscape
2024-08-22 09:02:38.061 +0200;false;2024-08-22 08:43:14.760;fe649e77-0789-4d7a-bf29-e95d7a6fe2fe;POLYGON((-2.228787448759321 53.47485127725764,-2.221462959713063 53.47485127725764,-2.221462959713063 53.47851030153711,-2.228787448759321 53.47851030153711,-2.228787448759321 53.47485127725764));POINT(-2.225125204236192 53.4766808288376);a3;landscape;landscape
2024-08-22 14:53:57.720 +0200;false;2024-08-22 14:51:29.640;88e48e4f-b8dd-4be9-a71d-d8975136b848;POLYGON((123.51190009441362 13.428452815709065,123.5218084768464 13.428452815709065,123.5218084768464 13.436519432829684,123.51190009441362 13.436519432829684,123.51190009441362 13.428452815709065));POINT(123.51685428563002 13.432486158174413);a4;landscape;landscape
2024-08-22 15:33:36.983 +0200;true;2024-08-22 14:35:17.172;0e1f0950-5acb-4b4c-aacf-09eaace10b93;POLYGON((18.489909206663715 3.042998531233792,18.535810108868873 3.042998531233792,18.535810108868873 3.0813635389311713,18.489909206663715 3.0813635389311713,18.489909206663715 3.042998531233792));POINT(18.512859657766292 3.0621812068653895);a4;landscape;landscape
2024-08-22 15:33:37.297 +0200;true;2024-08-22 14:35:17.172;0e1f0950-5acb-4b4c-aacf-09eaace10b93;POLYGON((18.489909206663715 3.042998531233792,18.535810108868873 3.042998531233792,18.535810108868873 3.0813635389311713,18.489909206663715 3.0813635389311713,18.489909206663715 3.042998531233792));POINT(18.512859657766292 3.0621812068653895);a4;landscape;landscape
2024-08-22 17:34:28.898 +0200;false;2024-08-15 22:51:37.116;fd16a297-b099-4339-8073-02f0161364a9;POLYGON((-75.43991365468551 5.029733315621499,-75.4196509066797 5.029733315621499,-75.4196509066797 5.04662806595347,-75.43991365468551 5.04662806595347,-75.43991365468551 5.029733315621499));POINT(-75.4297822806826 5.038180745686361);a3;landscape;landscape
2024-08-22 17:37:12.186 +0200;false;2024-08-20 15:01:48.457;6ba1df9b-8735-4d08-8995-e095e514d157;POLYGON((-75.4400748026466 5.029271409369898,-75.41902606744831 5.029271409369898,-75.41902606744831 5.046821325558383,-75.4400748026466 5.046821325558383,-75.4400748026466 5.029271409369898));POINT(-75.42955043504746 5.038046426701868);a4;landscape;landscape
2024-08-22 21:59:35.018 +0200;false;2024-08-15 22:51:12.124;6d6896e7-5923-4228-bae0-cfd20d71b08b;POLYGON((-75.44200030092941 5.028306757516376,-75.41831571126741 5.028306757516376,-75.41831571126741 5.0480545838434665,-75.44200030092941 5.0480545838434665,-75.44200030092941 5.028306757516376));POINT(-75.43015800609841 5.038180745686347);a3;landscape;landscape
2024-08-22 22:03:14.724 +0200;false;2024-08-22 21:45:49.641;5de18d31-9fe6-4790-97bd-e5a3ac7fd394;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-22 22:16:13.712 +0200;false;2024-08-15 22:51:37.116;fd16a297-b099-4339-8073-02f0161364a9;POLYGON((-75.43991365468551 5.029733315621499,-75.4196509066797 5.029733315621499,-75.4196509066797 5.04662806595347,-75.43991365468551 5.04662806595347,-75.43991365468551 5.029733315621499));POINT(-75.4297822806826 5.038180745686361);a3;landscape;landscape
2024-08-22 22:21:10.877 +0200;true;2024-08-22 21:45:09.132;fcdfed43-13ee-4a5b-82b7-c156ff407f6d;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-22 22:27:51.721 +0200;false;2024-08-22 21:45:49.641;5de18d31-9fe6-4790-97bd-e5a3ac7fd394;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-22 22:31:52.451 +0200;true;2024-08-22 21:45:09.132;fcdfed43-13ee-4a5b-82b7-c156ff407f6d;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-22 22:40:12.388 +0200;true;2024-08-22 21:45:49.641;5de18d31-9fe6-4790-97bd-e5a3ac7fd394;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-22 22:48:03.514 +0200;true;2024-08-22 21:45:09.132;fcdfed43-13ee-4a5b-82b7-c156ff407f6d;POLYGON((-75.44010168975645 5.028572367203438,-75.42069806545392 5.028572367203438,-75.42069806545392 5.0447970340808865,-75.44010168975645 5.0447970340808865,-75.44010168975645 5.028572367203438));POINT(-75.43039987760518 5.036684751257454);a3;landscape;landscape
2024-08-25 08:00:13.493 +0200;true;2024-08-25 07:59:06.184;fd5c3b38-3cdf-464a-ac43-ca47ecdc5468;POLYGON((121.62445737217514 16.847730411196025,121.62788849918255 16.847730411196025,121.62788849918255 16.850478995234297,121.62445737217514 16.850478995234297,121.62445737217514 16.847730411196025));POINT(121.62617293567884 16.849104708206738);a4;landscape;landscape
2024-08-26 10:35:22.352 +0200;false;2024-08-15 22:51:12.124;6d6896e7-5923-4228-bae0-cfd20d71b08b;POLYGON((-75.44200030092941 5.028306757516376,-75.41831571126741 5.028306757516376,-75.41831571126741 5.0480545838434665,-75.44200030092941 5.0480545838434665,-75.44200030092941 5.028306757516376));POINT(-75.43015800609841 5.038180745686347);a3;landscape;landscape
2024-08-26 16:52:14.287 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:53:30.928 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:14.101 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:15.173 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:16.446 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:17.548 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:18.560 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:19.556 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:20.792 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:21.766 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:23.007 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:24.154 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:25.413 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 16:55:26.420 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:43.311 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:44.317 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:45.461 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:46.338 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:47.299 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:48.156 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:49.041 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:49.920 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:50.833 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:52.096 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:53.907 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:30:54.756 +0200;false;2024-08-26 16:50:58.322;aa71aa03-d5ae-4860-87e0-caed4e320b3e;POLYGON((8.412047724212405 49.50495556114282,8.429697476012887 49.50495556114282,8.429697476012887 49.51454779019676,8.412047724212405 49.51454779019676,8.412047724212405 49.50495556114282));POINT(8.420872600112645 49.50975191078311);a4;landscape;landscape
2024-08-26 17:58:51.500 +0200;false;2024-08-26 17:54:57.308;28f67c40-0cbd-4685-b887-235144a44787;POLYGON((8.486142323179887 49.40539242716832,8.539769989750686 49.40539242716832,8.539769989750686 49.433958194088774,8.486142323179887 49.433958194088774,8.486142323179887 49.40539242716832));POINT(8.512956156465286 49.419677389117254);a1;landscape;landscape
2024-08-26 17:58:53.357 +0200;false;2024-08-26 17:54:57.308;28f67c40-0cbd-4685-b887-235144a44787;POLYGON((8.486142323179887 49.40539242716832,8.539769989750686 49.40539242716832,8.539769989750686 49.433958194088774,8.486142323179887 49.433958194088774,8.486142323179887 49.40539242716832));POINT(8.512956156465286 49.419677389117254);a1;landscape;landscape
2024-08-26 17:58:55.697 +0200;false;2024-08-26 17:54:57.308;28f67c40-0cbd-4685-b887-235144a44787;POLYGON((8.486142323179887 49.40539242716832,8.539769989750686 49.40539242716832,8.539769989750686 49.433958194088774,8.486142323179887 49.433958194088774,8.486142323179887 49.40539242716832));POINT(8.512956156465286 49.419677389117254);a1;landscape;landscape
2024-08-26 17:58:57.397 +0200;false;2024-08-26 17:54:57.308;28f67c40-0cbd-4685-b887-235144a44787;POLYGON((8.486142323179887 49.40539242716832,8.539769989750686 49.40539242716832,8.539769989750686 49.433958194088774,8.486142323179887 49.433958194088774,8.486142323179887 49.40539242716832));POINT(8.512956156465286 49.419677389117254);a1;landscape;landscape
2024-08-26 17:59:01.640 +0200;false;2024-08-26 17:54:57.308;28f67c40-0cbd-4685-b887-235144a44787;POLYGON((8.486142323179887 49.40539242716832,8.539769989750686 49.40539242716832,8.539769989750686 49.433958194088774,8.486142323179887 49.433958194088774,8.486142323179887 49.40539242716832));POINT(8.512956156465286 49.419677389117254);a1;landscape;landscape
